,Cancer,predicted_label,ITH,MCE,Scent,B,CD4T,CD8Tex,CD8T,DC,Fibroblasts,Monocytes,Neutrophil,NK,Treg,PRAD,STAD,KICH,SKCM,DLBC,THCA,ESCA,PAAD,LUAD,UVM,COADREAD,KIRC,OV,GBM,CESC,CHOL,LIHC,BRCA,MB,HNSC,MDSC,stem
TCGA-KM-8440-01,KICH,iPCSC,2.03223382669343,0.861935179805397,0.960386930524907,0.0,0.0,0.0,0.0056218394569275,0.0,0.0,0.0302339421419127,0.0,0.220446188760716,0.0,0.0,0.0,0.243242429421885,0.0473145974353444,0.0,0.0,0.0,0.071311118001474,0.015961358430338,0.0,0.0,0.0273401552082045,0.0106264597021845,0.130088130158867,0.0,0.0,0.0,0.122134668293178,0.0056996857740924,0.0189287710179692,0.0097455544587456,0.041305101738161
TCGA-KM-8441-01,KICH,iPCSC,1.72570778049412,0.861521968439826,0.959800354341466,0.0,0.0,0.0,0.0,0.0,0.0599351284195736,0.0314910929184839,0.0,0.0039605410094182,0.0,0.0,0.0490115589408956,0.142741682986777,0.144216318570418,0.0,0.0,0.0,0.0906101939829181,0.011290547743783,0.020058099538342,0.0,0.0834532212014498,0.0,0.119236865540546,0.0,0.0,0.0,0.12767794441616,0.0,0.0092107493645295,0.0672004459140767,0.0399056094526287
TCGA-KM-8442-01,KICH,iPCSC,1.77743502030099,0.862175708056443,0.961012255489556,0.0,0.0,0.0,0.0,0.0,0.0070083738956306,0.189737598755775,0.0,0.0243780164334504,0.0,0.0,0.051076767830263,0.192006336617145,0.0580093146983509,0.0,0.0,0.0,0.06454445628417,0.0313125680469382,0.0068771200292461,0.0,0.0328220874552537,0.0,0.0986458376681987,0.0185083909177907,0.0,0.0,0.120476882005853,0.0,0.0278294961640058,0.0481216850490162,0.0286450681489117
TCGA-KM-8443-01,KICH,UCSC,2.00743667838061,0.862236522858571,0.961652343834008,0.0,0.0,0.0,0.009245156885696,0.0,0.0,0.118825314000817,0.0,0.230255945208683,0.0,0.0,0.0142197815672741,0.200815699052638,0.0250446220258086,0.0,0.0,0.0,0.0471871123428284,0.016338764131619,0.0,0.0,0.0050544006297997,0.0356343179021612,0.102046506939378,0.0,0.0,0.0081132501538432,0.0997470152406097,0.0027377774611486,0.0112385783240068,0.0062090604470035,0.0672866976866844
TCGA-KM-8476-01,KICH,UCSC,1.95709273291877,0.861246396677658,0.960079081595675,0.0,0.0,0.0,0.0,0.0,0.0,0.0661262294470534,0.0,0.0646586687182285,0.0,0.0,0.0566484226362925,0.292847572509352,0.0516237818549711,0.0,0.0,0.0,0.0697756956672557,0.0129091555112512,0.0,0.0,0.0383418582521303,0.0,0.114810885410055,0.0135670418436914,0.0,0.0,0.152017499304048,0.0,0.030960886502421,0.0094654181296743,0.0262468842135757
TCGA-KM-8477-01,KICH,iPCSC,1.80890017350725,0.863223554351403,0.96005322179937,0.0,0.0,0.0,0.0037749029801668,0.0,0.0,0.202635237241348,0.0,0.11726112955491,0.0,0.0,0.008071150035278,0.122123140749417,0.0786828425796177,0.0,0.0,0.0,0.098038651864772,0.0198951071826771,0.0,0.0,0.0486075753158279,0.0,0.0566398260925668,0.0095734184529707,0.0,0.0146539367528523,0.102619442372065,0.0124843636381366,0.052967604369071,0.0186220420150373,0.0333496288032854
TCGA-KM-8639-01,KICH,ECSC,1.89832323999322,0.861183600210732,0.959770233026338,0.0,0.0,0.0,0.0057042179037032,0.0,0.0,0.0104199430904167,0.0,0.237075645986478,0.0,0.0,0.0220328765080061,0.0978619672058489,0.0692905739860294,0.0,0.0,0.0,0.096107464003328,0.0,0.0,0.0,0.0522667732399123,0.0,0.137697408392359,0.0,0.0,0.0258245611488531,0.133871055597832,0.0,0.0205996228040989,0.0279488523033992,0.0632990378297353
TCGA-KN-8418-01,KICH,UCSC,1.93851824885947,0.863743485634772,0.961527251517713,0.0,0.0,0.0,0.0059659222109957,0.0,0.0,0.145877151244429,0.0,0.0731180940728387,0.0,0.0,0.0001665306362915,0.256903440901385,0.081043771867054,0.0,0.0,0.0,0.05275037974099,0.0067218101381176,0.0,0.0,0.0474449168243495,0.0051191444239696,0.110622365443731,0.0065566961663273,0.0,0.006060822509245,0.118310265568583,0.0012776010595346,0.0113110612862466,0.0176959533069145,0.0530540725989963
TCGA-KN-8419-11,KICH,UCSC,1.77332616053656,0.860829560794234,0.961437888199933,0.0,0.0,0.0,0.0,0.0,0.0673707508894923,0.0,0.0,0.105887902162296,0.0,0.0,0.0954573278554096,0.0876233093131022,0.0936982163711132,0.0,0.0248592862820907,0.0,0.0892893445376998,0.0420829067462644,0.0065330757090543,0.0,0.0904026374845843,0.0,0.0841952267471584,0.0,0.0,0.0212456832788253,0.100951868787148,0.0,0.0444011774888671,0.0324038666915055,0.0135974196553893
TCGA-KN-8419-01,KICH,UCSC,1.96365937636194,0.862000516284077,0.959402247374941,0.0,0.0,0.0,0.0182349132944314,0.0,0.0,0.0,0.0,0.130123572672462,0.0,0.0,0.0396345563271611,0.200248985813424,0.104928611980426,0.0,0.0,0.0,0.0768394897023346,0.0309883283529129,0.0,0.0,0.0649954477963015,0.0,0.0533216498805243,0.0,0.0,0.0,0.115599538820785,0.0119609604904862,0.0401442756826368,0.0881058002751944,0.02487386891092
TCGA-KN-8421-01,KICH,UCSC,2.06374101223628,0.862536663292977,0.961105238345484,0.0,0.0,0.0,0.0,0.0,0.0025854105400864,0.11701759793796,0.0,0.25425131477057,0.0,0.0,0.0165241452467447,0.134340950291997,0.0590019900550415,0.0001132449708583,0.0,0.0,0.0307258087893201,0.0213253541373313,0.0,0.0,0.0503250421344982,0.0,0.110242140843958,0.0057150924336659,0.0,0.003188131993913,0.0774555240657733,0.0016927197453224,0.023661182122154,0.0165024312177831,0.0753319187030224
TCGA-KN-8422-11,KICH,UCSC,1.87923661054717,0.85982734681101,0.960336966611196,0.0,0.0,0.0,0.0,0.0,0.0739124410297566,0.144032464543942,0.0,0.0,0.0,0.0,0.0794211442952925,0.0474146986802921,0.0732360892449328,0.0009587552554518,0.0290026534865525,0.0,0.139174628573321,0.0099613597497564,0.0171434782229629,0.0,0.0867967699405467,0.0,0.101352757283081,0.0025674305884314,0.0,0.0556609021852731,0.0545307083276667,0.0,0.0380728990081043,0.020321511775746,0.0264393078088904
TCGA-KN-8422-01,KICH,UCSC,1.95043286303684,0.861639571207277,0.959917166366021,0.0,0.0,0.0,0.0,0.0,0.0,0.115433625042634,0.0,0.102251932122848,0.0,0.0,0.0271855423550904,0.164129861947675,0.070706480749804,0.0,0.0,0.0,0.0831246600422189,0.0110830011847746,0.0,0.0,0.0463173848494527,0.0,0.070583948210032,0.0406875564137778,0.0,0.0,0.125105690285859,0.024014021472072,0.0419306124238449,0.0334421715534814,0.0440035113464347
TCGA-KN-8423-11,KICH,UCSC,1.78579671607414,0.86089611807545,0.961743030440322,0.0,0.0,0.0,0.0,0.0,0.0769848251035455,0.033884883406768,0.0,0.0,0.060144921316844,0.0,0.0982345531397245,0.0381278205836923,0.0664507841104674,0.0,0.0299125755546158,0.0,0.155835396104751,0.0197613781534991,0.0,0.0,0.0765314541445731,0.0,0.111551389797112,0.0065536190869158,0.0,0.0377223701306221,0.0662260151347851,0.0,0.0709087652070831,0.0284498480810179,0.0227194009439835
TCGA-KN-8423-01,KICH,iPCSC,1.91569906434601,0.86217685097772,0.960579198207881,0.0,0.0,0.0,0.0,0.0,0.0,0.0443168962537486,0.0,0.0860829752572785,0.0,0.0,0.050346056027593,0.1800461553553,0.0425461938966833,0.0,0.0,0.0,0.108041091178662,0.0109133813285504,0.0,0.0,0.0366739550382296,0.0,0.112838751789947,0.0231461874884538,0.0,0.0285508726593983,0.136525660473281,0.0132151046504004,0.0121542410308386,0.0662767788585284,0.0483256987131076
TCGA-KN-8424-11,KICH,UCSC,1.76457274374813,0.860268089149667,0.960928091923039,0.0,0.0,0.0,0.0,0.0,0.045173398071454,0.0,0.0,0.230348007264124,0.0,0.0,0.0954862167779975,0.0818393607013754,0.0660019227146832,0.0,0.0247746420964798,0.0,0.105427199102005,0.0335128167570761,0.0,0.0,0.0648869651899461,0.0,0.0877974183729346,0.0,0.0,0.0187745209264126,0.097096421864372,0.0,0.0208303976742308,0.0042677408996564,0.0237829715872526
TCGA-KN-8424-01,KICH,iPCSC,1.76784305311343,0.86315762652964,0.961252646048121,0.0,0.0,0.0009836908268687,0.0117341573690612,0.0,0.001489645203028,0.0,0.0,0.179805760395295,0.0,0.0,0.0331822746985471,0.252166263333272,0.0812178922957372,0.0,0.0,0.0,0.0637710546631324,0.0190283805713441,0.0140465028632617,0.0,0.042434982108287,0.0,0.0944124199250502,0.0271010780824592,0.0,0.0018834253235615,0.105475390288271,0.0,0.0159225772153266,0.0507897212110621,0.0045547836264355
TCGA-KN-8425-11,KICH,UCSC,1.94565737977435,0.860433267592819,0.961016092738256,0.0,0.0,0.0,0.0,0.0,0.0377003590923678,0.0,0.0,0.212543819023218,0.0,0.0,0.0526995705786998,0.0900930530541891,0.0719363140661286,0.0,0.0190798807317605,0.0,0.101869436898703,0.0240973863460354,0.0,0.0,0.0569763564173587,0.0,0.104012778460702,0.0,0.0,0.0278950035021874,0.114930565340553,0.0,0.0364790143095067,0.0144727629752056,0.035213699203384
TCGA-KN-8425-01,KICH,UCSC,1.80304270462659,0.861499053527722,0.959712097939546,0.0,0.0,0.0057353563066755,0.0,0.0,0.0,0.0,0.0,0.076315576898636,0.0,0.0,0.0104665676674697,0.299698073374902,0.0823814734233793,0.0,0.0,0.0,0.0879967708801412,0.0335894431609434,0.0,0.0,0.0049013016722556,0.0130842963992049,0.12347851752375,0.0,0.0,0.0,0.151768758838298,0.0,0.0169406494823745,0.0581666490856912,0.0354765652862782
TCGA-KN-8426-11,KICH,Differentiated,1.81649147077899,0.860405863096204,0.960974832602335,0.0,0.0,0.0,0.0,0.0,0.0754962942623667,0.17677198745662,0.0,0.0,0.0,0.0,0.0766777271612138,0.0419021808472187,0.0841464957795185,0.0,0.0398446811688822,0.0,0.121699621593297,0.0241167639975066,0.0225187863698458,0.0,0.077658355785519,0.0,0.0939141686254473,0.0083228016149097,0.0,0.0357886201393589,0.0544864356150693,0.0,0.0375966667174328,0.0290584128657937,0.0
TCGA-KN-8426-01,KICH,iPCSC,1.75772072682935,0.863825466862483,0.961355475390584,0.0,0.0,0.0,0.0,0.0,0.0,0.27322171317704,0.0,0.0,0.0,0.0,0.0196742533519441,0.168780394890092,0.0486328366552229,0.0,0.0,0.0,0.0743298041318018,0.0,0.0,0.0,0.0466297431459862,0.0,0.0785728059952861,0.0130185912207816,0.0083460912418351,0.0,0.143221992285772,0.0,0.0265127330012262,0.0526888585970858,0.0463701823059251
TCGA-KN-8427-11,KICH,UCSC,1.77973738770828,0.86199574900005,0.961633912065371,0.0,0.0,0.0,0.0,0.0,0.0458268606306828,0.0561225370732524,0.0,0.140778398202594,0.0,0.0,0.0917399052816465,0.0797233744726733,0.059763732010941,0.0,0.0,0.0,0.0926085759842458,0.0395464614442589,0.0,0.0,0.103458045358068,0.0135334880044841,0.0806039281057613,0.0,0.0,0.0002324392151863,0.116115772481877,0.0,0.0354832298337284,0.0263423287425186,0.0181209231580819
TCGA-KN-8427-01,KICH,iPCSC,1.60749659107543,0.870634745856338,0.964934872113877,0.0,0.0,0.0,0.0,0.0,0.119870281587547,0.341015921481212,0.0,0.0265333570953817,0.0,0.0,0.0805631993946859,0.0,0.0084304924560353,0.0170847004680968,0.0147026523861643,0.0,0.0264509010366847,0.0184393129847275,0.0522089408965527,0.0,0.0,0.0,0.0378183028370569,0.0186741176409968,0.0,0.0,0.0,0.0,0.0386710677986626,0.0641438186869721,0.135392933249223
TCGA-KN-8428-11,KICH,Differentiated,1.78747414555358,0.859974430661809,0.960586875322823,0.0,0.0,0.0,0.000582876276302,0.0,0.0490100302305517,0.0064495636240874,0.0,0.126280177057274,0.0,0.0,0.0851588094559487,0.0748581419169267,0.0740770768207668,0.0,0.0061346601602486,0.0,0.141485993281367,0.0410068921597332,0.0,0.0,0.116082301614224,0.0,0.104135508587722,0.0,0.0,0.0469924424134174,0.0867743941962111,0.0,0.0,0.0409711322052205,0.0
TCGA-KN-8428-01,KICH,UCSC,1.76541966857588,0.86681957185499,0.964026908436802,0.02983636958449,0.0,0.0,0.0,0.0,0.0,0.112546042843945,0.0,0.242504222221391,0.0,0.0,0.0,0.152392624030787,0.0526926626518431,0.0007018211343953,0.0,0.0,0.0356594859527797,0.0407480753256181,0.0362770112087037,0.0,0.0046803049818639,0.0377375662531346,0.0677515889401186,0.0076217867732738,0.0,0.0,0.0590650982145215,0.0,0.0244778727826657,0.0278416077621428,0.067465859338326
TCGA-KN-8429-11,KICH,iPCSC,1.79802356874374,0.860640917654982,0.961669609867481,0.0,0.0,0.0,0.0,0.0,0.070554006689735,0.0,0.0,0.0189269030749548,0.105433410121804,0.0,0.113919683137633,0.0957653556298675,0.0639085431702969,0.0042077916291379,0.0,0.0,0.0985424716881287,0.0203625446633467,0.0069748991246104,0.0,0.101945787015799,0.0,0.0591523032107158,0.0,0.0,0.0224994807554754,0.103320307413497,0.0,0.0887909304328976,0.0114620169411098,0.0142335653009906
TCGA-KN-8429-01,KICH,iPCSC,1.8549999865764,0.862779558525631,0.961461525723052,0.0,0.0,0.0,0.0,0.0,0.0,0.191561914243584,0.0,0.0353514058121665,0.0,0.0,0.0254514093081756,0.225567029002101,0.0962938438960298,0.0,0.0,0.0,0.0735720943763808,0.0020615989703176,0.0019073023264256,0.0,0.0376091257716275,0.0,0.0851074774671986,0.0147732802277021,0.0,0.0111316389900945,0.121809019546799,0.0,0.0265230072995368,0.0278803324804009,0.0233995202814593
TCGA-KN-8430-11,KICH,iPCSC,1.80524373190679,0.860974445353941,0.961606594284522,0.0,0.0,0.0,0.0,0.0,0.0252646980111429,0.112361816514866,0.0,0.0832739385193834,0.0,0.0,0.0627308048372531,0.0781677246955587,0.0710510697419084,0.0090211795739404,0.0016142340869135,0.0,0.107418846243797,0.0359810801605552,0.0,0.0,0.0721644425986613,0.0,0.100801011141565,0.0,0.0,0.0298874077123845,0.106353761536371,0.0,0.0588371656739278,0.0186321020780914,0.0264387168736802
TCGA-KN-8430-01,KICH,iPCSC,1.65956187292636,0.862773713909006,0.960856893222172,0.0,0.0,0.0,0.0,0.0,0.0185314093708654,0.133644359821123,0.0,0.0,0.0,0.0,0.0681955952681418,0.237978243021054,0.0557273100451513,0.0,0.0,0.0,0.0970362065776324,0.0,0.0269615794735511,0.0,0.0521624975014579,0.0014348950456772,0.073990314766971,0.0100510203820773,0.0,0.013638992963489,0.10439095985564,0.0,0.0213497987754592,0.0825508198860167,0.0023559972456924
TCGA-KN-8431-11,KICH,UCSC,1.90968667241256,0.860373810637286,0.961058008376122,0.0,0.0,0.0,0.0,0.0,0.046725786602365,0.0007147516855859,0.0,0.0,0.0144819661221155,0.0,0.0864479075809973,0.108763810081694,0.0662770493472883,0.0,0.0190492937259537,0.0,0.136016931544833,0.0391560096821334,0.0,0.0,0.0799164586514317,0.0,0.114047390218465,0.0119107071859036,0.0,0.045977463217913,0.122383068607151,0.0,0.0680157825167981,0.0054918761291377,0.034623747100234
TCGA-KN-8431-01,KICH,UCSC,2.30704578950781,0.860315093436182,0.959537489049356,0.0,0.0,0.0,0.0,0.0,0.0,0.221404712341387,0.0,0.0,0.0,0.0,0.0405818346138805,0.231530404202988,0.0353520851951782,0.0,0.0,0.0,0.0491898749101313,0.0,0.0,0.0,0.0411454482141393,0.0,0.0993143959660695,0.0230716340053021,0.0,0.0091918361626384,0.141374966839974,0.0,0.0115329263218695,0.0569864417610606,0.039323439465381
TCGA-KN-8432-11,KICH,MCSC,1.74480732720866,0.859479954667946,0.96126507210278,0.0,0.0,0.0,0.0,0.0,0.0447709343277953,0.0,0.0,0.0737716011529766,0.125738848367364,0.0020276827931684,0.0571988763856273,0.117670432961616,0.0792717968065602,0.0,0.0,0.0,0.112018019771736,0.0,0.0,0.0,0.077194401607559,0.0251886610356692,0.071627478921616,0.0,0.0,0.0303921707812905,0.104632970077281,0.0,0.0617284701452006,0.0,0.016767654864539
TCGA-KN-8432-01,KICH,ECSC,1.92300415033805,0.861155212653787,0.959803677471175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22316746705233,0.0,0.0,0.0307639890869368,0.193578192928143,0.0779062600753048,0.0,0.0,0.0,0.089763502520569,0.0203198309482077,0.0,0.0,0.0388191379443192,0.0,0.107077475413813,0.0,0.0,0.0060322870433481,0.100523907956325,0.0318730822017684,0.0088734491403448,0.0336597778657726,0.0376416398228174
TCGA-KN-8433-11,KICH,iPCSC,1.84208974163475,0.859517251391116,0.960403658604118,0.0,0.0,0.0,0.0,0.0,0.0518973344528563,0.0,0.0,0.0,0.0755556481913019,0.0,0.0791735274873618,0.0754004349636037,0.099220706805662,0.0,0.0013360185629773,0.0,0.12826817822289,0.0317959719397816,0.0,0.0,0.121501984809313,0.0,0.0946777645122352,0.0,0.0,0.0662496526416751,0.12455548233837,0.0,0.0016844416481449,0.0299555239546556,0.0187273294691717
TCGA-KN-8433-01,KICH,iPCSC,1.82470762753055,0.859847731460151,0.959528449980655,0.0,0.0,0.0,0.0,0.0,0.0007447224627729,0.0,0.0,0.0957387236367876,0.0260748767076442,0.0,0.0278650660531008,0.201290981672918,0.0498170705297303,0.0005339040660568,0.0,0.0,0.0971625542144768,0.0150169529457981,0.0,0.0,0.0570726647932527,0.0,0.091729582440224,0.0081793960503246,0.0,0.03244978500559,0.155494895975539,0.0,0.0369127717056788,0.0875690483702884,0.0163470033698172
TCGA-KN-8434-11,KICH,UCSC,1.91047379370169,0.859299797356475,0.960688322523317,0.0,0.0,0.0,0.0,0.0,0.046123315439565,0.0,0.0,0.103968744450437,0.0,0.0,0.0574837315169676,0.0861297466850433,0.0987079120767388,0.0041585149316229,0.0,0.0,0.134781119381805,0.0212141129340971,0.0,0.0,0.115671247319554,0.0035007818510143,0.117180696645313,0.0,0.0,0.0666829465750616,0.0946257518631202,0.0,0.0071679266252686,0.0259589403693981,0.016644511334993
TCGA-KN-8434-01,KICH,UCSC,1.6809116481883,0.861207344319389,0.960394310992003,0.0,0.0,0.0059849153692201,0.0,0.0,0.0008084250515718,0.0287246900674364,0.0,0.0576462153810573,0.0,0.0,0.0903416381098196,0.256569832955347,0.0701070902779482,0.0,0.0,0.0,0.106756293018676,0.0142667141315728,0.0045963082557216,0.0,0.0449543644588974,0.0,0.124970824217002,0.0097534163039605,0.0,0.0,0.105587649382775,0.0,0.0054892946115454,0.0595206292792531,0.0139216991281955
TCGA-KN-8435-11,KICH,UCSC,1.90297066269442,0.858719063226578,0.959890307305367,0.0,0.0,0.0,0.0,0.0,0.0673501203009487,0.0628080187455718,0.0,0.0207689303939754,0.0,0.0,0.0830095389270759,0.0404049549133654,0.0776182421951677,0.0010679883665311,0.0189402664319946,0.0,0.144534713705013,0.0394740694900316,0.0083179740022724,0.0,0.122266094786082,0.0,0.0924662825106386,0.0024827435568967,0.0,0.0847297645061803,0.0518061320704099,0.0,0.0250864158465702,0.0563854209201212,0.0004823283311532
TCGA-KN-8435-01,KICH,UCSC,1.9052957991592,0.863723582766081,0.962223435524039,0.0014874171695315,0.0,0.0,0.0034714634760485,0.0,0.0,0.189972831216094,0.0,0.0879450208827127,0.0,0.0,0.0008773374214015,0.239069907146643,0.0713914636867367,0.0,0.0,0.0,0.0307411540187341,0.0287080032905194,0.0,0.0,0.0389629949415005,0.0,0.0960292582314516,0.0,0.0,0.027656150979595,0.100844835749324,0.0,0.0212104262758101,0.0218341290852394,0.0397976064286582
TCGA-KN-8436-11,KICH,UCSC,1.69561371185277,0.860456389635241,0.961112287761217,0.0,0.0,0.0,0.0,0.0,0.0750245731865457,0.0,0.0,0.0001001945809455,0.0681040424255687,0.0,0.101751436054976,0.0668306139909473,0.0740442298816189,0.0032821217729296,0.015659361722497,0.0,0.129394587406356,0.040364175705336,0.0,0.0,0.086363027555137,0.0,0.110535227162531,0.0019900989203648,0.0,0.0297113150603111,0.101030511052644,0.0,0.0510294775134742,0.0336275316850814,0.0111574743227368
TCGA-KN-8436-01,KICH,UCSC,1.91635345869623,0.864869730822837,0.961970787169763,0.0110184723933678,0.0,0.0,0.0,0.0,0.008122200967412,0.0647810279570004,0.0,0.0,0.0,0.0,0.0349833194780449,0.220158255585847,0.0812902898858704,0.0,0.0,0.0,0.0855899802938245,0.0176075915414375,0.0,0.0,0.0328420462603874,0.0179392267713268,0.179701246412318,0.0,0.0,0.0,0.119007432751162,0.0137169518165165,0.0090748831655736,0.0097954411274936,0.0943716335924179
TCGA-KN-8437-11,KICH,Differentiated,1.6184961926007,0.859575946577088,0.959959339733342,0.0,0.0,0.0,0.0228773091778727,0.0,0.121384951508687,0.0874933864983643,0.0,0.0,0.0,0.0,0.13453168040182,0.0,0.0883067357164743,0.0,0.0577139149086714,0.0,0.172303559607468,0.0256959448918091,0.0,0.0004282723602739,0.0822367711462147,0.0,0.0827551284891287,0.0017769082293293,0.0,0.0,0.037360363822312,0.0,0.0,0.0851350732415745,0.0
TCGA-KN-8437-01,KICH,UCSC,1.78925671372011,0.861064811557874,0.959827673801065,0.0,0.0,0.0,0.0,0.0,0.0209450010599728,0.0,0.0,0.261013119845036,0.0,0.0,0.0160733841322074,0.0859460629608848,0.0938931787528368,0.0,0.0,0.0,0.0859132035974336,0.0077932068503511,0.0009436634496181,0.0,0.0464926638153274,0.0033330786914843,0.131669912127692,0.0,0.0,0.0215598207142337,0.0918336230875762,0.0,0.0266466070553388,0.0441581908292996,0.0617852830307076
TCGA-KO-8403-11,KICH,UCSC,1.80441724575361,0.860221505521593,0.9605974338441,0.0,0.0,0.0,0.0,0.0,0.071555308843958,0.0,0.0,0.14479536438831,0.0,0.0,0.0876032156130354,0.0615928367044091,0.0721858095878248,0.002321184563092,0.0515915426447305,0.0,0.118886595337245,0.0325481176852102,0.0,0.0,0.0636958160108669,0.0,0.11450758114689,0.015003929510951,0.0,0.0204160254583761,0.0657253087128005,0.0,0.0426201444205241,0.0336815841560998,0.0012696352156757
TCGA-KO-8403-01,KICH,Differentiated,1.66418902456235,0.863067758089642,0.961434660299137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0636135927582015,0.0627574499215768,0.0,0.0636653267984869,0.303009485277079,0.081922671032995,0.009304539733415,0.0,0.0,0.0984167490794503,0.0096329357475977,0.0009272729698778,0.0,0.043694618314054,0.0,0.107551543985168,0.0045287623915948,0.0,0.0,0.0986959224128041,0.0,0.0194376151337309,0.0328415144439681,0.0
TCGA-KO-8404-01,KICH,MCSC,1.73967853954359,0.863364693320529,0.962432629251409,0.0,0.0,0.0,0.0,0.0156255012944722,0.126813741553361,0.0,0.0310786995078193,0.0,0.37029773842776,0.0,0.0112571619016703,0.0,0.0115074985395565,0.0437217915249515,0.0,0.0,0.0,0.0,0.0627349579365416,0.0190149003702026,0.0308310219198106,0.0163707300107803,0.0,0.0385533429973315,0.0077297561896109,0.0,0.0,0.0,0.0,0.0762460162270095,0.138217141599122
TCGA-KO-8405-01,KICH,iPCSC,1.55162514074451,0.861703534375252,0.960775244883968,0.0,0.0,0.0105285377712908,0.0277557074277343,0.0053975595664796,0.0182928621215359,0.165555017153602,0.0,0.0,0.12237565873649,0.0,0.0572836636442267,0.151296948299579,0.0348274678612183,0.0262688563704548,0.0,0.0,0.0881601704778137,0.0,0.0248511545401686,0.0065360196354753,0.0555178377427868,0.0,0.0213593453773905,0.0579911555819378,0.0,0.0,0.0563264588038795,0.0,0.0007953831195768,0.0668753892464177,0.0020048065219414
TCGA-KO-8406-01,KICH,iPCSC,1.87054595326121,0.863149554081913,0.961380105898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177746396190888,0.0,0.0,0.02996071753438,0.274496328658879,0.0790526684310786,0.0,0.0,0.0,0.0804611885893035,0.0124176591149654,0.0,0.0,0.0149211955191993,0.0,0.116245550787136,0.0,0.0,0.0009155410794293,0.104320546066114,0.0,0.0285987087836621,0.0356832445933416,0.0451802546516241
TCGA-KO-8407-01,KICH,iPCSC,1.71166921526518,0.861949570013637,0.960992225981221,0.0,0.0,0.0,0.0,0.0,0.0,0.0398588603154117,0.0,0.0,0.0357215868370397,0.0,0.10166467091652,0.269849516674076,0.0546862449696161,0.0,0.0,0.0,0.0983308442238375,0.0,0.0,0.0,0.0585770774875438,0.0,0.117658188756792,0.0057187111380601,0.0,0.0160339881006632,0.120560866466563,0.0,0.0315220705429193,0.0389123269635839,0.0109050466073736
TCGA-KO-8408-01,KICH,UCSC,1.75594163195642,0.861553964137779,0.960768362531174,0.0,0.0,0.0,0.0,0.0,0.0383728696890926,0.0,0.0,0.116192427617333,0.0,0.0,0.0651745810881166,0.251414813297072,0.0493360213642778,0.0048315388720442,0.0,0.0,0.082096306121178,0.0063215306522161,0.002748865343956,0.0,0.0392844930932408,0.0,0.109360304820476,0.0,0.0,0.0158252388797681,0.149332474102733,0.0,0.0,0.0617118726955112,0.0079966623629835
TCGA-KO-8409-01,KICH,iPCSC,2.02557432563783,0.860963081630411,0.960238279356593,0.0023926196789292,0.0,0.0,0.0,0.0,0.0,0.0633373717199807,0.0,0.0574279068576873,0.0,0.0,0.041946024055437,0.243222488555124,0.0298998373988451,0.0,0.0,0.0,0.108125264991972,0.0191389743646913,0.0,0.0032226777068486,0.0420985707337846,0.0,0.0804484910100982,0.0138315001741148,0.0,0.0,0.149285737042091,0.0,0.0508359194501791,0.052465331136096,0.0423212851241215
TCGA-KO-8410-01,KICH,ECSC,1.80105730470589,0.862323423689818,0.960542972953277,0.0068780875014935,0.0,0.0,0.0040615019483657,0.0,0.0,0.174046168142666,0.0,0.0427669932720672,0.0,0.0,0.0312874062665175,0.150941692421534,0.0532658538679128,0.0,0.0,0.0,0.118489091562781,0.0258591618246478,0.004126375779123,0.0,0.0493476988617988,0.0,0.0488973869796254,0.0197525478722784,0.0,0.0261049846101833,0.100964431612973,0.0,0.0652134936091287,0.0546781477763117,0.0233189760905921
TCGA-KO-8411-01,KICH,UCSC,1.99084506624831,0.862782608819179,0.961068660273973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170370745881724,0.0,0.0,0.0256190685712322,0.280357026632836,0.0833171947405362,0.0,0.0,0.0,0.081513861624246,0.0180389155741722,0.0,0.0,0.0231101240639271,0.0088654913665748,0.117985516399919,0.0,0.0,0.0046694371426632,0.0978637627386749,0.0,0.0182692779397275,0.0189132872351975,0.0511062900885691
TCGA-KO-8413-01,KICH,Differentiated,1.65295209435251,0.861644709181429,0.960364310916001,0.0,0.0,0.0,0.0014923720466548,0.0,0.0374259496354076,0.184952925698411,0.0,0.0,0.0941544952910678,0.0,0.0487311019998108,0.144304418636872,0.0587019875604435,0.0,0.0,0.0,0.0887710611565861,0.0117289028629512,0.0,0.0,0.0563216754018497,0.0,0.0648181576204221,0.0071822478295494,0.0,0.0026695020649367,0.102884045786974,0.0,0.0210149138767468,0.0748462425313172,0.0
TCGA-KO-8414-01,KICH,ECSC,1.80127076383426,0.861449253770054,0.960111003695536,0.0,0.0,0.0,0.0028626904001034,0.0,0.0,0.0588068167960638,0.0,0.170241609064893,0.0,0.0,0.0473241327916669,0.180258221904796,0.001319110288915,0.0,0.0,0.0,0.0888760856308575,0.0,0.0,0.0,0.0586541330347179,0.0,0.1250533930659,0.0091678105904923,0.0,0.0043258438934393,0.122868713651983,0.0007711882227949,0.0418155876153437,0.042032374022824,0.0456222890252087
