,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TP53BP1,111817.57306455814,0.21471559883271632,0.01667893603287396,12.873458979008898,6.349371034412641e-38,1.441551567589904e-37
TP53BP2,135715.60650605377,0.2988198636576763,0.017933044176053407,16.663086351881095,2.4314686850901576e-62,7.366792738363362e-62
TP53I11,233527.7229495509,-0.35637383813333007,0.028198684517752187,-12.637959685990976,1.3039375781434921e-36,2.9069381670901027e-36
TP53I13,64942.23829472741,-0.2653882013173033,0.01956617323862028,-13.56362320218408,6.580365342544649e-42,1.5696326752859928e-41
TP53I3,54073.503325613565,-0.2778085956299623,0.025298821015804468,-10.981088622920888,4.712107854573621e-28,9.344333911924347e-28
TP53INP1,151650.51394334898,-0.25152583768261283,0.030136467507793828,-8.346228290278672,7.047751664172507e-17,1.1721681432633373e-16
TP53INP2,169090.435321217,0.6349118432871471,0.026588125746077298,23.87952612195011,4.999205329943197e-126,2.8849964640108826e-125
TP53RK,54327.694367269476,-0.2690518528441486,0.014159148218712269,-19.001980111245565,1.6423008818737418e-80,6.014284301845653e-80
TP53TG1,38137.955633763915,-0.26048106937283827,0.025010013433840052,-10.41507114987758,2.116392748392069e-25,4.0289055369222013e-25
TP53TG3B,954.4214459065539,-0.6717474304601279,0.10414720821190619,-6.44998019623663,1.1186476815498256e-10,1.6533988025753506e-10
TP53TG5,80.58247634247687,2.788746819163976,0.1652098810513499,16.88002437515943,6.31187585783383e-64,1.9459545775575547e-63
TP53,158330.95889415412,-0.2604547471158872,0.021935228621054435,-11.873810463315198,1.6192089643015812e-32,3.419169961551446e-32
TP63,192840.0264922465,-1.5904155106419924,0.07764090332167288,-20.48424789769338,2.975437154938735e-93,1.2377283435851831e-92
TP73,11045.514835381915,-0.5265257586834218,0.047839437857145936,-11.006102543589419,3.571205709099898e-28,7.095697091274826e-28
TPBG,75709.03933959165,-0.95548142060148,0.038031177717999194,-25.12363481579154,2.744602623616813e-139,1.8102281853887428e-138
TPCN1,152212.02800468061,0.18344697607124494,0.019259822276855135,9.52485300405375,1.6527566054428115e-21,2.9592019657972366e-21
TPCN2,50824.785773109186,-0.0745082383362017,0.027566570291248975,-2.702847599429313,0.0068748259602470965,0.008126500237811104
