,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
522,gsea,Positive Regulation Of Angiogenesis (GO:0045766),0.37639491488418686,1.489093976217054,0.048507462686567165,0.5895143875153304,1.0,61/111,44.81%,TNFSF12;RAMP2;CDH5;FLT1;HIPK2;CD34;KDR;AGGF1;FGF2;GAB1;SIRT1;VEGFA;AQP1;PRKCB;APLNR;PRKCA;RHOB;PRKD1;TEK;FGF1;XBP1;HIPK1;SEMA5A;ZNF304;PLCG1;JAK1;SASH1;ETS1;ITGAX;CNTN1;ANGPTL4;SMOC2;ANGPT4;PDPK1;HMOX1;BMPER;TNN;SFRP2;ADM2;PTGIS;PIK3R6;VEGFB;PGF;BTG1;CTSH;TMIGD2;THBS1;RUNX1;JMJD8;EMILIN1;NINJ1;ITGB8;NOS3;TJP1;GATA2;DLL1;ISL1;NODAL;HSPB6;ITGB1;CCR3
523,gsea,In Utero Embryonic Development (GO:0001701),0.45919575655252765,1.4888666509058641,0.062146892655367235,0.5889065165228128,1.0,15/27,33.10%,ZNF568;ARNT2;PKD2;VEGFA;PDGFB;SOX8;FLCN;FUT8;TGFB3;PKD1;FOXF1;HINFP;LIG4;TFEB;BMP2
524,gsea,Positive Regulation Of Macrophage Chemotaxis (GO:0010759),0.5642431085466858,1.488806463841827,0.05762081784386617,0.5876815853786909,1.0,6/13,23.24%,CSF1R;CMKLR1;CSF1;MSTN;MAPK1;MAPK3
525,gsea,Positive Regulation Of Interleukin-23 Production (GO:0032747),-0.713242001206134,-1.4884240494236596,0.05714285714285714,0.778782499127469,1.0,4/6,26.45%,CSF2;MYD88;IL17A;PLCG2
526,gsea,Regulation Of Dopamine Secretion (GO:0014059),0.5523759785007185,1.4882165294232306,0.1,0.5886211758849402,1.0,13/21,30.77%,SYT11;SYT9;KCNA2;SYT6;CHRNB2;SYT17;SYT1;SYT15;SYT5;SYT4;DTNBP1;SYT13;SYT3
527,gsea,Learned Vocalization Behavior Or Vocal Learning (GO:0098598),0.6979192472257028,1.4880057054651452,0.04933586337760911,0.5864753539486758,1.0,3/7,13.67%,NRXN2;NRXN1;SHANK3
528,gsea,Auditory Behavior (GO:0031223),0.6979192472257028,1.4880057054651452,0.04933586337760911,0.5864753539486758,1.0,3/7,13.67%,NRXN2;NRXN1;SHANK3
529,gsea,Regulation Of DNA-templated DNA Replication Initiation (GO:0030174),-0.7583073198208223,-1.4867047376638907,0.05928853754940711,0.7816580390866066,1.0,8/9,16.02%,MCM5;MCM4;MCM2;MCM7;MCM6;MCM3;WRNIP1;GMNN
530,gsea,Regulation Of Phospholipid Transport (GO:2001138),-0.702645968707873,-1.4865620543579223,0.06759443339960239,0.7768553705576472,1.0,5/6,19.34%,TSPO;ABCB4;PRAP1;PRELID1;TRIAP1
531,gsea,Vascular Endothelial Growth Factor Receptor-2 Signaling Pathway (GO:0036324),0.7161655085643874,1.4864158405302692,0.06037735849056604,0.5908007297880694,1.0,2/5,5.84%,KDR;VEGFA
532,gsea,Positive Regulation Of Chromosome Condensation (GO:1905821),-0.7908262168280222,-1.485995863738372,0.050980392156862744,0.7683980967304135,1.0,6/7,14.94%,NCAPH;NCAPG;SMC4;SMC2;NCAPG2;NCAPH2
533,gsea,Regulation Of Chromosome Condensation (GO:0060623),-0.7908262168280222,-1.485995863738372,0.050980392156862744,0.7683980967304135,1.0,6/7,14.94%,NCAPH;NCAPG;SMC4;SMC2;NCAPG2;NCAPH2
534,gsea,Regulation Of Catecholamine Secretion (GO:0050433),0.5617598663923881,1.4851393617367346,0.09826589595375723,0.594025759911911,1.0,16/25,30.77%,SYT11;SYT9;KCNB1;KCNA2;SYT6;CHRNB2;SYT17;HRH3;SYT1;SYT15;SYT5;SYT4;STX1A;DTNBP1;SYT13;SYT3
535,gsea,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),0.3678123994886517,1.4845850198292603,0.03619047619047619,0.5946285571972763,1.0,54/112,38.44%,TLR4;RAPGEF2;FERMT2;CSF1R;PDGFD;FLT1;NTRK3;PIK3R5;PKD2;FGF2;MEF2C;SIRT1;DIRAS2;VEGFA;CAMK1;MAPRE3;INSR;PDGFB;FGF1;CALM2;CALM1;CALM3;PDGFRB;TAB1;PIK3CG;FGFR1;LRRK2;RHOA;PKD1;RASGRP1;SLC8A2;EDN1;ADRA2A;CCNY;PDGFC;CCND3;NEK10;PIK3R6;ETAA1;PSMD10;ATP2B4;SH2D1A;DDX3X;SYAP1;DIRAS1;SLC27A1;THBS1;MAP2K5;PSRC1;FLT3;ADAM9;CCND1;PDGFA;SNCA
536,gsea,Terpenoid Metabolic Process (GO:0006721),-0.8211556578910111,-1.4841824287619954,0.062135922330097085,0.771449055890638,1.0,4/5,12.49%,CYP2C9;CYP2E1;CYP2C19;CYP3A4
537,gsea,Dorsal/Ventral Pattern Formation (GO:0009953),0.4560184990534735,1.4838910590641337,0.04905660377358491,0.5960439571190956,1.0,9/27,22.77%,ANKS1B;ACVRL1;DSCAML1;BMPR1A;CHRD;NOG;PTCH1;BMPR1B;LMX1B
538,gsea,intra-Golgi Vesicle-Mediated Transport (GO:0006891),0.5575248663161003,1.4838339363631516,0.06378600823045268,0.5947413503930435,1.0,21/30,38.17%,GABARAPL2;COG2;RAB6B;NSF;GOSR2;RAB33B;COG6;COG7;GOSR1;COPA;NAPG;COPZ1;GOLGA5;COPB1;COG3;COG5;TRAPPC10;RAB6C;RAB6A;COPG2;COG8
539,gsea,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),0.4601483997527292,1.4837024524669324,0.1087378640776699,0.5937079638562494,1.0,39/66,31.96%,NLGN1;SCN4B;CACNG7;DLG4;CACNG4;FXYD6;ANK2;MEF2C;SHISA7;NLGN2;SHISA9;PRRT1;DAPK1;SCN3B;SCN2B;FGF12;GSG1L;CACNG2;UTRN;GPD1L;HCN3;CACNG8;CACNG3;CNIH3;MAPK8IP2;YWHAH;YWHAE;FHL1;SHISA6;FXYD7;APP;SCN1B;SPHK2;HCN2;RANGRF;HCN1;SHANK1;PDZK1;CACNA1D
540,gsea,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),0.563796067074951,1.4828051814476304,0.08464566929133858,0.5958539766845629,1.0,9/15,26.70%,APLN;CDKN1B;MEF2C;PRKG1;EFEMP2;TGFB3;TPM1;PTEN;CNN1
541,gsea,Regulation Of Chemotaxis (GO:0050920),0.4873518228221558,1.4824368424853223,0.06307977736549165,0.5958214395003362,1.0,14/27,36.22%,NOVA2;P2RY12;AIF1;CXCR4;P2RX4;TREM2;PDGFB;PDGFRB;GPR183;DUSP3;PPM1F;THBS1;YTHDF1;PDGFRA
542,gsea,Regulation Of Chromosome Separation (GO:1905818),-0.6668978359190303,-1.4823317054285083,0.10650887573964497,0.7747905001606991,1.0,9/12,14.94%,NCAPH;NCAPG;NCAPD2;SMC4;PLSCR1;CSNK2A2;SMC2;NCAPG2;NCAPH2
543,gsea,Positive Regulation Of Neuron Differentiation (GO:0045666),0.4396338700279822,1.4817043869719355,0.0650994575045208,0.5970457148684697,1.0,20/40,36.06%,ZEB1;TCF4;ZC4H2;NRCAM;MEF2C;HEYL;MMD2;BEND6;GPRC5B;ARHGEF2;FGFR1;RHOA;MMD;VWC2;IMPACT;ASCL1;SIN3A;BMP2;NGF;NEUROD1
544,gsea,Cellular Response To Metal Ion (GO:0071248),0.3654828474734907,1.4811642932208058,0.043859649122807015,0.597580451157938,1.0,61/129,38.78%,SYT11;ADD1;NLGN1;SYT9;MAPK9;HVCN1;DLG4;CDKN1B;PKD2;CPNE5;RASA4;MEF2C;P2RX4;AQP1;DLG2;MT3;CLIC4;SLC41A1;SYT6;RASGRP2;ALOX5AP;MEF2A;ADCY8;LRRK2;SYT17;PRKAA2;KCNH1;SYT1;HFE;KCNA1;ADCY1;BNIP3;CACNA1A;SYT15;MAPK1;ZNF658;SMPD1;MAPK3;CPNE2;SYT5;SYT4;NEK7;CPNE9;CACNA1H;CPNE6;SYT13;CDKN2AIP;ANK3;SYT3;CLU;BMP6;GLRA1;LGMN;CPNE3;MAPK8;ITPKB;NCF1;CAMK2D;PRKAA1;SNCA;SYT2
545,gsea,ER Overload Response (GO:0006983),0.709559528482324,1.4807459464534387,0.060041407867494824,0.5977267660206805,1.0,3/6,15.76%,WFS1;TMCO1;EIF2AK3
546,gsea,Regulation Of Male Gonad Development (GO:2000018),-0.6903949005716903,-1.4807094709868327,0.06382978723404255,0.7772219817299462,1.0,4/6,18.84%,WNT4;DHX37;NR5A1;SRY
547,gsea,Leptin-Mediated Signaling Pathway (GO:0033210),0.6319870392926182,1.4796118537773304,0.068,0.600625692459376,1.0,3/8,6.91%,SIRT1;BBS4;MT3
548,gsea,Synaptic Signaling (GO:0099536),0.6642503927584866,1.4795147939924955,0.07910750507099391,0.5995625552990441,1.0,3/6,16.83%,DPYSL2;DTNA;UTRN
549,gsea,Ribosomal Small Subunit Assembly (GO:0000028),-0.6186083774904867,-1.4789954080451426,0.095703125,0.780254868323346,1.0,9/15,19.52%,RPS19;RPS15;RRP7A;PRKDC;RPS5;PWP2;RPS28;RPSA;RPS14
550,gsea,Clathrin-Coated Vesicle Cargo Loading (GO:0035652),0.6873000460680462,1.4788187920775295,0.05675146771037182,0.5993387452563751,1.0,4/6,23.36%,AP3B2;AP3S2;AP3M2;AP3M1
551,gsea,"Clathrin-Coated Vesicle Cargo Loading, AP-3-mediated (GO:0035654)",0.6873000460680462,1.4788187920775295,0.05675146771037182,0.5993387452563751,1.0,4/6,23.36%,AP3B2;AP3S2;AP3M2;AP3M1
552,gsea,Respiratory Chain Complex III Assembly (GO:0017062),0.7936707642084104,1.4788154585775417,0.04627766599597585,0.5964270232023741,1.0,2/4,8.40%,LYRM7;TTC19
553,gsea,Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551),0.7936707642084104,1.4788154585775417,0.04627766599597585,0.5964270232023741,1.0,2/4,8.40%,LYRM7;TTC19
554,gsea,Insulin Receptor Signaling Pathway (GO:0008286),0.44088064725581233,1.478440390052711,0.062385321100917435,0.596321971032826,1.0,14/44,24.90%,GAB1;PIK3R1;FOXO4;STXBP4;INSR;APPL1;GRB10;PIK3R3;GRB2;SORBS1;PIK3C2A;RHOQ;PDK4;PDK2
555,gsea,DNA Replication Initiation (GO:0006270),-0.6631202169159037,-1.477818121677529,0.09823182711198428,0.780577093482813,1.0,7/15,8.80%,CDC45;MCM10;MCM5;MCM2;MCM7;POLA2;MCM3
556,gsea,Regulation Of Systemic Arterial Blood Pressure (GO:0003073),0.5480390461428652,1.4749125399876974,0.06557377049180328,0.6082067970598926,1.0,7/13,24.71%,GPR37L1;PRCP;DDAH1;SLC2A5;BMPR2;NPPA;ADM2
557,gsea,Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273),0.5209742527379664,1.4747297846044678,0.07567567567567568,0.6074881080282376,1.0,8/14,34.51%,SHISA7;AKAP5;SHANK3;ADCY8;ZDHHC2;APP;EIF2AK4;LGMN
558,gsea,Autophagosome Organization (GO:1905037),0.4705077621494765,1.473945681619318,0.05622489959839357,0.6091643324621506,1.0,24/52,32.35%,GABARAPL2;ULK2;STX12;MAP1LC3B;UBXN2B;GABARAP;ATG12;ATG16L2;SPG11;PIK3C3;ATG2B;PACS2;TMEM41B;TP53INP2;BECN1;ATG16L1;DNAJC16;TP53INP1;MAP1LC3A;WDR45;ATG7;RAB23;RAB19;MAP1LC3C
559,gsea,Positive Regulation Of Insulin Receptor Signaling Pathway (GO:0046628),0.5838714071437927,1.4733905564774186,0.06382978723404255,0.6098322211311225,1.0,5/11,21.27%,GKAP1;SIRT1;SORBS1;PTPN11;SORL1
560,gsea,G Protein-Coupled Receptor Internalization (GO:0002031),0.7102824089879092,1.473186570193415,0.06666666666666667,0.6091471051879316,1.0,2/6,7.29%,ARRB2;ARRB1
561,gsea,Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203),-0.7039737003017041,-1.472625772456644,0.06692913385826772,0.800702446046997,1.0,9/10,15.47%,CCT5;DKC1;CCT4;TCP1;CCT7;CCT3;CCT6A;WRAP53;CCT8
562,gsea,Glycerolipid Metabolic Process (GO:0046486),0.6054356830096931,1.4725009038580112,0.08620689655172414,0.6104850794375902,1.0,4/9,9.10%,PGPEP1;DGKB;GAL3ST1;DGKG
563,gsea,Actin Filament Polymerization (GO:0030041),0.4512084862435397,1.4723942353345814,0.062,0.6094289092458781,1.0,13/27,28.39%,PREX1;WASF3;FAM107A;SPIRE1;WAS;GAS7;COBL;TTC17;CORO7;PSTPIP1;WASL;WASF1;ARHGAP6
564,gsea,Cellular Response To Calcium Ion (GO:0071277),0.4069356834845912,1.4717577676980782,0.06728971962616823,0.6103622585890559,1.0,37/67,38.78%,SYT11;ADD1;NLGN1;SYT9;PKD2;CPNE5;RASA4;MEF2C;CLIC4;SYT6;RASGRP2;ALOX5AP;MEF2A;ADCY8;SYT17;PRKAA2;KCNH1;SYT1;ADCY1;CACNA1A;SYT15;SMPD1;CPNE2;SYT5;SYT4;CPNE9;CPNE6;SYT13;CDKN2AIP;SYT3;CLU;LGMN;CPNE3;ITPKB;CAMK2D;PRKAA1;SYT2
565,gsea,Potassium Ion Export Across Plasma Membrane (GO:0097623),0.5785660039731366,1.4715983073371848,0.08379888268156424,0.6095321137774271,1.0,6/11,26.37%,KCNT2;KCNE4;KCNIP2;KCNH2;KCNE3;KCND3
566,gsea,Regulation Of Microtubule Depolymerization (GO:0031114),0.516247429731431,1.47157810063883,0.07210626185958255,0.6081284328017307,1.0,13/21,30.03%,CLASP2;MAP1B;MAP1A;APC2;TTBK2;STMN2;ARHGEF2;SPEF1;ATXN7;FGF13;TAOK1;CLASP1;NAV3
567,gsea,Mitochondrial Transcription (GO:0006390),-0.7175597406600923,-1.4714832548596974,0.07528957528957529,0.8010632602364918,1.0,3/6,10.49%,MRPL12;POLRMT;TFB1M
568,gsea,Positive Regulation Of Potassium Ion Transport (GO:0043268),0.5571605752204115,1.4712372750709277,0.08560311284046693,0.6079441604363373,1.0,7/14,25.79%,AMIGO1;ANK2;AKAP6;KCNH2;NOS1AP;ADRA2A;FHL1
569,gsea,Negative Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000323),0.7911191738101105,1.4711413828000777,0.04878048780487805,0.6068271831922706,1.0,3/4,15.41%,CRY2;CRY1;PER1
570,gsea,Lipoprotein Transport (GO:0042953),0.5985241633971911,1.470905513864598,0.06963249516441006,0.6063617550305183,1.0,5/10,18.80%,ZDHHC17;UNC119B;PRKCB;LRP1;MIA3
571,gsea,Maturation Of LSU-rRNA (GO:0000470),-0.5895910480443435,-1.4702979233618865,0.10865191146881288,0.8015129968173277,1.0,8/19,19.91%,EIF6;NOP2;RPL35;RPF2;PES1;WDR12;RPL7;URB1
572,gsea,tRNA Metabolic Process (GO:0006399),-0.5558133610463857,-1.4702738386618783,0.06274509803921569,0.7962938438368046,1.0,8/17,16.69%,YARS2;RPP21;POP7;POP1;ANG;THG1L;ELAC2;ZFP36L1
573,gsea,CENP-A Containing Chromatin Assembly (GO:0034080),-0.8559142955427784,-1.4701197047807115,0.03469387755102041,0.7865363954873359,1.0,5/5,14.43%,CENPW;OIP5;HJURP;CENPI;NASP
574,gsea,Chromatin Remodeling At Centromere (GO:0031055),-0.8559142955427784,-1.4701197047807115,0.03469387755102041,0.7865363954873359,1.0,5/5,14.43%,CENPW;OIP5;HJURP;CENPI;NASP
575,gsea,Negative Regulation Of Glycoprotein Biosynthetic Process (GO:0010561),0.6135115605180916,1.4694434184017224,0.053465346534653464,0.6106233691585665,1.0,4/7,20.47%,ITM2A;ITM2C;SLC2A10;ITM2B
576,gsea,Spinal Cord Dorsal/Ventral Patterning (GO:0021513),0.6684122039164353,1.4691912395662978,0.06451612903225806,0.6100786647102016,1.0,3/6,17.23%,RFX4;DLL4;CHRD
577,gsea,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),0.42718297347855805,1.4689586462604396,0.07386363636363637,0.6095176502372166,1.0,20/49,18.61%,VASH1;KDR;MECP2;FGF2;MEF2C;SIRT1;P2RX4;PRCP;VEGFA;PRKCA;AKT3;PRKD1;ANGPT2;PDGFB;PLCG1;ETS1;FGFR1;NF1;ANGPT4;PDPK1
578,gsea,Regulation Of Rho Protein Signal Transduction (GO:0035023),0.39803866548422495,1.468896856681866,0.03867403314917127,0.6083002533730044,1.0,32/68,30.71%,OPHN1;GPR65;STARD13;STARD8;GPR4;MCF2L;LPAR1;ARHGDIB;ARRB1;P2RY8;SCAI;FLCN;KANK2;F2RL3;ARHGEF2;CCDC125;RIT2;ARHGEF3;F2R;LPAR4;KCTD13;P2RY10;GPR174;GPR17;CUL3;KCTD10;HEG1;EPS8;AKAP13;RAF1;GPR18;ABL1
579,gsea,Positive Regulation Of Focal Adhesion Disassembly (GO:0120183),0.7590012601130148,1.468820760506087,0.043052837573385516,0.6056888684400535,1.0,3/5,5.54%,MAPRE2;IQSEC1;PIK3R1
580,gsea,Regulation Of Focal Adhesion Disassembly (GO:0120182),0.7590012601130148,1.468820760506087,0.043052837573385516,0.6056888684400535,1.0,3/5,5.54%,MAPRE2;IQSEC1;PIK3R1
581,gsea,Regulation Of Intestinal Cholesterol Absorption (GO:0030300),-0.7666788077808799,-1.4685542367086115,0.09368635437881874,0.7888283542427181,1.0,3/6,6.63%,CYP8B1;APOA1;ABCG8
582,gsea,Establishment Of Protein Localization To Vacuole (GO:0072666),0.49961059249385076,1.4683386424958533,0.07414829659318638,0.6061467427234682,1.0,11/26,20.98%,CACNG7;CACNG4;VPS41;STAM2;VPS13C;VPS37D;VPS37A;CACNG2;VPS8;CACNG8;CACNG3
583,gsea,Positive Regulation Of Dendrite Morphogenesis (GO:0050775),0.5529979383087198,1.4682619049511605,0.06719367588932806,0.6050386702318417,1.0,7/16,29.94%,CDKL3;PTPRD;CAPRIN2;FBXW8;OBSL1;CDKL5;SS18L1
584,gsea,Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666),0.4824475301706766,1.4681928285840533,0.0547945205479452,0.6039202307731223,1.0,18/31,38.92%,MAGI2;CRY2;CD300A;TSC1;ITGA1;CALM2;CALM1;CALM3;PDGFRB;GNA12;PPP1R12A;PPP1R15B;NUAK1;BOD1;PPP1R2P1;HSP90B1;PPP1R2;TIPRL
585,gsea,Endosome To Lysosome Transport (GO:0008333),0.4682022560888887,1.4679117516330535,0.06924643584521385,0.6036394131629416,1.0,27/50,34.23%,VPS39;AKTIP;CACNG7;GPRASP1;DENND3;CACNG4;VPS11;VPS41;RHOB;SNAPIN;MTM1;CACNG2;MGRN1;SORT1;CACNG8;CACNG3;VAMP7;TRAK1;UEVLD;LYST;VPS16;CCL14;PLEKHF2;PXK;BIN1;VPS33B;HOOK3
586,gsea,Positive Regulation Of Keratinocyte Proliferation (GO:0010838),-0.5569721808823908,-1.467676871068954,0.09071274298056156,0.7880973227325739,1.0,4/11,7.20%,CDH3;TGM1;CRNN;LRG1
587,gsea,Positive Regulation Of Leukocyte Migration (GO:0002687),0.44457871689183953,1.4675070097229086,0.06319702602230483,0.6038075714452004,1.0,10/30,21.64%,JAM3;AIF1;VEGFA;PLVAP;THY1;NCKAP1L;PTN;MIA3;LYVE1;CSF1
588,gsea,Cellular Response To Hypoxia (GO:0071456),0.39035567933370835,1.4673738680747588,0.04182509505703422,0.6028968406431757,1.0,26/65,27.04%,BNIP3L;FMN2;HIPK2;SIRT1;VEGFA;AQP1;MT3;MDM4;SIRT2;KCND2;EPAS1;EGLN1;SLC8A3;PINK1;STOX1;EGLN3;ANGPT4;HMOX1;BNIP3;HP1BP3;CPEB1;VHL;CPEB2;SCN2A;PTGIS;RORA
589,gsea,Lipid Hydroxylation (GO:0002933),-0.8316296441910753,-1.4671942403650224,0.07474747474747474,0.7851716211575436,1.0,6/6,16.87%,CYP2C8;CYP4A22;CYP2E1;CYP3A4;CYP3A5;CYP3A7
590,gsea,Calcium Ion Import Across Plasma Membrane (GO:0098703),0.4853180450579396,1.4669866023585942,0.08801498127340825,0.6029122705988902,1.0,23/35,36.72%,SCN1A;SLC8A1;CACNA1C;SCN7A;SCN3A;SLC8A3;SLC24A2;SLC24A1;SLC8A2;SCN8A;TRPV1;CACNA1A;SCN2A;CACNA1I;CACNA1F;CACNA1E;SCN11A;CACNA1H;SLC24A4;CACNA1D;CLU;CACNA2D1;CACNA1G
591,gsea,"Phagocytosis, Engulfment (GO:0006911)",0.4598360068789808,1.4666645365486184,0.08007448789571694,0.6027497903931508,1.0,18/30,33.65%,ELMO1;AIF1;MSR1;ITGAM;DOCK1;BIN2;ARHGAP12;ARHGAP25;ITGB2;HAVCR1;VAMP7;FCGR2B;CDC42;MEGF10;XKR8;XKR4;CD36;THBS1
592,gsea,Regulation Of Endothelial Cell-Matrix Adhesion Via Fibronectin (GO:1904904),-0.796351807397669,-1.4666232410920865,0.044444444444444446,0.7831217412987314,1.0,2/4,7.17%,FUT1;MMP12
593,gsea,Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381),0.532720440870184,1.4660785150700957,0.07378640776699029,0.6034721567578086,1.0,9/16,23.32%,AMIGO1;ATP1B2;ANK2;AKAP6;KCNIP2;ANO6;KCNH2;NPPA;NOS1AP
594,gsea,Protein Localization To Ciliary Transition Zone (GO:1904491),0.7146579225025619,1.4659059799456418,0.08070866141732283,0.60279026698368,1.0,4/7,15.70%,TCTN1;SPATA7;TCTN2;TMEM107
595,gsea,Androgen Biosynthetic Process (GO:0006702),-0.6174759186998167,-1.4656153359622899,0.07623318385650224,0.7827400287207996,1.0,3/8,17.50%,SRD5A1;HSD17B6;SRD5A2
596,gsea,Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009),0.617414135151586,1.4654404315443614,0.07276119402985075,0.6032899927067822,1.0,5/10,23.22%,PLCB1;PIK3R1;GIGYF2;EIF2AK3;GIGYF1
597,gsea,Negative Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903748),0.6932692193886694,1.4651880404172033,0.056112224448897796,0.6028850653962969,1.0,3/5,27.72%,MAPT;LRRK2;LMAN1
598,gsea,Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012),0.5834713466169559,1.4651296853504132,0.11214953271028037,0.6017483679204847,1.0,12/16,36.72%,SCN4B;ATP1A2;SLC8A1;CACNA1C;SCN3B;SCN2B;CACNB2;SCN1B;HCN2;CACNA1D;CACNA2D1;CACNA1G
599,gsea,Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303),-0.733082149307962,-1.464950776527498,0.06092436974789916,0.7809482760917545,1.0,3/5,4.93%,GSTP1;MYC;PPIA
600,gsea,"Retrograde Transport, Endosome To Golgi (GO:0042147)",0.4585308693730608,1.4649013589458906,0.06339468302658487,0.6012852446521858,1.0,39/78,35.41%,DENND5A;RAB9B;PREPL;DENND2A;SGSM2;RCSD1;SPAG9;ARL1;TBC1D5;PIKFYVE;HEATR5B;RAB6B;CLN5;SNX2;STX16;VPS26B;EVI5;BAIAP3;RHOBTB3;GCC2;PLEKHA3;BET1L;MAGEL2;HEATR5A;GOSR1;TBC1D17;SNX3;TMEM87A;LMAN1;CLTC;SNX1;VPS54;EHD3;RAB9A;TBC1D10C;VPS52;TRAPPC10;SNX5;RAB6C
601,gsea,Interleukin-27-Mediated Signaling Pathway (GO:0070106),-0.8834832178485429,-1.4647059125621378,0.03898635477582846,0.7772736323486281,1.0,5/5,11.68%,OASL;OAS2;MX1;OAS1;STAT1
602,gsea,Negative Regulation Of Relaxation Of Muscle (GO:1901078),0.780447657710629,1.4643394549799582,0.05514705882352941,0.6020132042308237,1.0,2/4,11.37%,PDE4B;PDE4D
603,gsea,Regulation Of Stem Cell Division (GO:2000035),0.6418308365306716,1.4640613560531601,0.06201550387596899,0.6017292166433101,1.0,3/7,24.70%,EVI2B;MLLT3;SFRP2
604,gsea,Negative Regulation Of Axon Extension (GO:0030517),0.46913134079373736,1.4639313626425066,0.0682261208576998,0.6009267816968927,1.0,18/30,35.77%,MAP2;SEMA5B;MT3;SEMA6B;SEMA5A;SEMA4D;TRIM46;SEMA6A;SEMA3G;SEMA6D;MAG;KIAA0319;RTN4;SEMA3B;PTPRS;SEMA4F;SEMA3E;SEMA3D
605,gsea,Negative Regulation Of Cholesterol Transport (GO:0032375),-0.6705386159727399,-1.4638456089810237,0.1062992125984252,0.7765939786465152,1.0,7/10,18.58%,APOC3;ABCG5;ABCG8;APOC1;APOC2;APOA2;SREBF2
606,gsea,Detection Of Stimulus Involved In Sensory Perception Of Pain (GO:0062149),0.7205337623602083,1.4636360307723926,0.06896551724137931,0.6006165290468423,1.0,4/6,20.02%,SCN1A;EPHB1;MMP24;KCNA1
607,gsea,Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101),0.6610324472193768,1.4634619008303913,0.08247422680412371,0.5999786829598691,1.0,3/7,10.53%,FICD;PIK3R1;XBP1
608,gsea,Adult Locomotory Behavior (GO:0008344),0.5684894363767624,1.463193192177489,0.06415094339622641,0.5996958041859736,1.0,4/11,12.50%,SPTBN4;TSC1;PAFAH1B1;BTBD9
609,gsea,Regulation Of Phospholipase C Activity (GO:1900274),0.5729226378507427,1.4630761229228655,0.07936507936507936,0.5988544304995168,1.0,6/11,17.71%,FLT1;FGF2;PDGFRB;ESR1;FGFR1;RASGRP1
610,gsea,Actin Polymerization Or Depolymerization (GO:0008154),0.4136183908682683,1.4627022183015288,0.062264150943396226,0.5988902124708939,1.0,19/49,28.39%,PREX1;ABI2;WASF3;FAM107A;WIPF1;AIF1;EVL;SPIRE1;DSTN;WAS;GAS7;COBL;TTC17;CORO7;PSTPIP1;CFL2;WASL;WASF1;ARHGAP6
611,gsea,Nucleobase Catabolic Process (GO:0046113),0.7324103236639984,1.4624432310460653,0.09181636726546906,0.5986501636462028,1.0,4/6,15.65%,DPYSL2;DPYSL3;DPYSL4;DPYSL5
612,gsea,Activation Of Phospholipase C Activity (GO:0007202),0.4730014258099092,1.462350640380171,0.08518518518518518,0.5977250002545201,1.0,15/26,35.91%,GNAQ;P2RY12;LPAR1;PLCB2;EDNRA;HTR2A;RASGRP4;NMUR1;CD86;AVPR1B;C5AR1;ITK;ARHGAP6;S1PR4;TXK
613,gsea,Proteoglycan Metabolic Process (GO:0006029),0.4650161045899286,1.4614870518755454,0.0744466800804829,0.59964881008726,1.0,16/24,38.79%,CHST10;BMPR2;CHST14;CSGALNACT2;GAL3ST4;CHST9;XYLT1;BMPR1B;FAM20B;CSGALNACT1;CHST8;CHST12;SULF1;GAL3ST3;HS3ST4;B4GALT7
614,gsea,Establishment Of Vesicle Localization (GO:0051650),0.5318329563575471,1.4597392014714141,0.06827309236947791,0.6050270286753819,1.0,6/17,15.63%,SYT11;SYNJ1;KIF5C;SNAPIN;KIF5A;SPG11
615,gsea,"Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)",0.5258935735131041,1.4597123002251244,0.052123552123552123,0.6037825055029991,1.0,7/15,26.84%,ATM;DDX5;SPRED1;ING4;SPRED2;PYHIN1;HIC1
616,gsea,Sensory Perception (GO:0007600),0.4159118358638795,1.459619026780322,0.03859649122807018,0.6028776561555932,1.0,18/46,29.02%,OPRL1;BBS4;P2RX4;KCNA2;KCNK4;NTSR2;TTC8;CHRNB2;PCDH15;CCR2;C5AR1;NMB;TMEM150C;CCL2;ADORA2A;USH1C;GNAS;P2RX7
617,gsea,Positive Regulation Of Cellular Extravasation (GO:0002693),0.5905171904544755,1.4588567016459546,0.0905587668593449,0.604395988884444,1.0,7/11,24.36%,JAM3;PLVAP;THY1;CCR2;LYVE1;CD99;AGER
