,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166402,926.14655,0.40610328549362407,0.06250847254558241,6.496771860766323,8.206175830440644e-11,2.237368831330881e-10
ENSG00000166405,462.99637,0.14913935950614626,0.10063188878192264,1.4820288211954682,0.13833262634649549,0.16751489574760092
ENSG00000166407,420.0878,0.5142111767248765,0.1007188483020242,5.1054116026319,3.30075261215123e-07,7.123584271945907e-07
ENSG00000166411,1497.9092,-0.45725238049706596,0.05254953963971866,-8.701358444469792,3.2793466296476153e-18,1.3030372345996163e-17
ENSG00000166428,760.9405,-0.9625883164570754,0.09586112977692948,-10.041487292055029,1.0015252975692246e-23,5.1187171778495353e-23
ENSG00000166432,545.5422,-0.3513253494577259,0.08385949512937071,-4.189452236931947,2.7962862944807135e-05,5.181672050716002e-05
ENSG00000166441,42414.31,-0.027971050835371238,0.08920569760343415,-0.3135567748118192,0.7538576935973523,0.7818556981470246
ENSG00000166444,1107.1843,-0.26832888384952813,0.058942706208980476,-4.552367902793131,5.304546768477611e-06,1.0416074460967347e-05
ENSG00000166451,3189.6133,0.5210323662672959,0.04542462463576415,11.470262450051631,1.860940267067468e-30,1.2440884151488988e-29
ENSG00000166452,2038.4323,-0.31614765666208006,0.05583122946469678,-5.662559461671656,1.4913167357875304e-08,3.5420250782582504e-08
ENSG00000166454,1960.2822,-0.32546350668127555,0.04909987505039544,-6.628601525914766,3.388820088830829e-11,9.439215220691313e-11
ENSG00000166473,906.9859,-0.28152394587325336,0.0843455229084561,-3.33774616797152,0.000844608686571494,0.0013603673117943665
ENSG00000166477,1553.6163,-0.00986765952008664,0.049063557435703696,-0.20111993576939274,0.8406047939903905,0.8616055297745446
ENSG00000166478,1070.2598,0.37722465318787635,0.04755296329954797,7.932726522459687,2.1438618675033047e-15,7.547300961707196e-15
ENSG00000166482,3360.9456,-2.2367146276597336,0.10516415797249713,-21.268792246163247,2.208948831792228e-100,8.348014828034981e-99
ENSG00000166483,2952.5708,0.6907872830207196,0.04839574184012873,14.27372030586239,3.1909150137363617e-46,3.6097414414128054e-45
ENSG00000166484,1031.6185,0.0048269539748522616,0.06495744454211738,0.07430948075124078,0.9407641333420075,0.9499661924686541
ENSG00000166501,965.9909,-0.04371392462376473,0.09338094166162814,-0.46812469274688784,0.6396954218920814,0.6762752518767328
ENSG00000166503,3562.6301,-0.004380553835829747,0.04083983505203672,-0.1072617906083165,0.9145812962924346,0.9270398451293144
ENSG00000166507,1040.3448,-0.6926769235510047,0.06670925741056472,-10.3835202255048,2.9470385058836507e-25,1.5989819429567995e-24
ENSG00000166508,9335.727,0.9169800873642803,0.07032238431115066,13.039661501051798,7.277944616366331e-39,6.615309294694131e-38
ENSG00000166510,408.2711,-0.08381736453451044,0.08704528832419244,-0.962916731602291,0.3355893122763546,0.3795298745464673
