,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MFAP5,40607.32712872574,0.013221972529241215,0.06611125613367258,0.19999578441691174,0.8414838780691188,0.8635031446173629
MFF,133907.62980850803,-0.1159470237146457,0.01423725976383134,-8.143914323260447,3.8270006427877807e-16,1.0373011597104767e-15
MFGE8,333787.36544584134,-0.5750877049054631,0.034882100023891714,-16.48661360731062,4.579045750208973e-61,5.087189855567862e-60
MFHAS1,54236.87999119242,-0.026582394348225166,0.03013896429924634,-0.8819942876699944,0.3777798963584663,0.4191409737275782
MFI2,57870.03280759634,0.019118211535345125,0.05107377356971776,0.37432541594460406,0.7081622251129813,0.7403547240458449
MFN1,83722.00848604461,0.13288845287397177,0.018458113211044555,7.199460278229138,6.045136335610841e-13,1.4391935880066375e-12
MFN2,301978.41820962355,-0.18214538829991414,0.015037570269313365,-12.11268742475051,9.048026006086515e-34,4.6515401187643054e-33
MFNG,30759.567745875258,-0.416810390576486,0.032596170098290446,-12.78709705218854,1.9357017500756157e-37,1.1048047593743411e-36
MFRP,62682.35904708196,-0.3752933198469282,0.03537715321962953,-10.608352727451548,2.725110254025423e-26,1.0976483079394306e-25
MFSD10,158475.44590800858,-0.02097736244255897,0.02076455833117821,-1.0102484294626788,0.31237628187376587,0.35137584088519713
MFSD11,51951.74369184142,0.12430967821406777,0.012113664738888568,10.261938141229523,1.0458620477994066e-24,3.976432646014795e-24
MFSD1,158432.10035979396,0.0172976675079374,0.016393194184818285,1.0551737088527107,0.2913458860856668,0.3296327099617309
MFSD2A,55762.42291710839,-0.3250093542119437,0.048689200065210415,-6.675183691181046,2.4692268630568946e-11,5.4691668673192916e-11
MFSD2B,5691.647182136948,0.20038077102189472,0.04553728667635734,4.400366944259133,1.0806797591778233e-05,1.795516337840509e-05
MFSD3,49920.06722265131,0.1727725650419805,0.029115832362131843,5.933973066375018,2.956903587015687e-09,5.947999476826475e-09
MFSD4,43504.54478072493,-0.5493863416118714,0.05378826599521755,-10.21386972505711,1.718704579983361e-24,6.4827268933286414e-24
MFSD5,83264.1995868181,0.12179447520597135,0.01407216480352832,8.65499210010913,4.929458055790796e-18,1.4419267003378852e-17
MFSD6L,6553.932866636471,-0.020280757687819014,0.06343974479647645,-0.31968536053987157,0.7492068584775122,0.7785065191500897
MFSD6,148049.71502261952,-0.06114559507675024,0.023689188261714057,-2.5811604180449024,0.009846881358298181,0.013232112523797893
MFSD7,18210.055362158975,0.26719282084417123,0.03742614785559811,7.139201765436439,9.38744563279087e-13,2.216761584455187e-12
MFSD8,31581.832133112024,-0.09338044584934961,0.015151988852137607,-6.1629167471421225,7.14170600918018e-10,1.4817037961757818e-09
MFSD9,19061.795491194218,0.27415569789865696,0.020425015375291736,13.422545484607308,4.461221195091686e-41,2.835703778379172e-40
MGAM,12455.703370498259,-0.6227358743070709,0.07523634021315198,-8.277062288553626,1.2625119250649074e-16,3.48986896792694e-16
MGAT1,383500.5756989305,-0.024828761607369694,0.017456827559551635,-1.4222951749205113,0.1549405790408134,0.18260020875609004
MGAT2,90937.20175782434,0.13382836596708123,0.014085256219588376,9.501308593944215,2.072690442374433e-21,6.965896395912621e-21
MGAT3,43131.59294708274,-0.6926360909113269,0.04844298835386847,-14.297963739390486,2.2530594857982598e-46,1.6865215047610142e-45
MGAT4A,114853.97518490335,0.33013662116012477,0.02839643278051812,11.62598921180765,3.0405078806336215e-31,1.4408255388716206e-30
MGAT4B,319934.2326448043,0.2509394978098487,0.02357724516484003,10.64329170161349,1.8738989464806434e-26,7.588433198909776e-26
MGAT4C,3754.997621136358,-3.8419370953865797,0.1208347224614824,-31.794975956610863,7.595501770280466e-222,6.963569708581906e-220
MGAT5B,13675.384094081355,-1.2659761581588749,0.06843733725338799,-18.49832575267535,2.1298814909176863e-76,3.2766045339869743e-75
MGAT5,29343.951005189032,-0.01602574248125865,0.033871690540040154,-0.47313087199808984,0.636119812648998,0.673513319817149
MGA,97530.701730673,-0.1922091210664996,0.019372991066255594,-9.921499494277613,3.3567480984778693e-23,1.2070652658713794e-22
MGC12916,1353.3376238865178,0.23467343509760122,0.04570023433385337,5.135059776351347,2.8205436062591304e-07,5.131080087432256e-07
MGC12982,9568.034789436791,0.48276734919405245,0.03439049813839955,14.037812050620076,9.149396573783789e-45,6.497476220035641e-44
MGC14436,607.8845224361119,0.5799505411926693,0.06183364089824164,9.379207382387238,6.647052223842611e-21,2.1869940819894706e-20
